id,display_name,works_api_url,works_count,h_index,country_code
https://openalex.org/A5050932373,David Engel,https://api.openalex.org/works?filter=author.id:A5050932373,298,38,US
https://openalex.org/A5015419380,Patrick Shafto,https://api.openalex.org/works?filter=author.id:A5015419380,194,29,US
https://openalex.org/A5100400922,Yuan Cao,https://api.openalex.org/works?filter=author.id:A5100400922,181,17,CN
https://openalex.org/A5053359378,Peter Neijens,https://api.openalex.org/works?filter=author.id:A5053359378,180,38,NL
https://openalex.org/A5052048365,Fei Xu,https://api.openalex.org/works?filter=author.id:A5052048365,169,48,US
https://openalex.org/A5112332257,James L. Morgan,https://api.openalex.org/works?filter=author.id:A5112332257,169,41,US
https://openalex.org/A5025205227,Karthik Narasimhan,https://api.openalex.org/works?filter=author.id:A5025205227,150,26,US
https://openalex.org/A5025419994,Izhak Shafran,https://api.openalex.org/works?filter=author.id:A5025419994,124,29,US
https://openalex.org/A5064577132,Daphna Buchsbaum,https://api.openalex.org/works?filter=author.id:A5064577132,85,13,US
https://openalex.org/A5016109670,Naomi H. Feldman,https://api.openalex.org/works?filter=author.id:A5016109670,80,21,US
https://openalex.org/A5113226487,Dian Yu,https://api.openalex.org/works?filter=author.id:A5113226487,77,12,CN
https://openalex.org/A5080095155,Jeffrey Zhao,https://api.openalex.org/works?filter=author.id:A5080095155,64,16,US
https://openalex.org/A5037478891,Anke Wonneberger,https://api.openalex.org/works?filter=author.id:A5037478891,62,20,NL
https://openalex.org/A5088230932,Emily McKenzie,https://api.openalex.org/works?filter=author.id:A5088230932,56,19,CA
https://openalex.org/A5034251656,Shunyu Yao,https://api.openalex.org/works?filter=author.id:A5034251656,49,14,US
https://openalex.org/A5112181713,Stephen Posner,https://api.openalex.org/works?filter=author.id:A5112181713,47,19,US
https://openalex.org/A5074597914,Sophie Bridgers,https://api.openalex.org/works?filter=author.id:A5074597914,44,14,US
https://openalex.org/A5050671678,Ishani Aggarwal,https://api.openalex.org/works?filter=author.id:A5050671678,28,9,BR
https://openalex.org/A5020676714,Rosie Aboody,https://api.openalex.org/works?filter=author.id:A5020676714,26,6,US
https://openalex.org/A5088027475,Hoki Fung,https://api.openalex.org/works?filter=author.id:A5088027475,26,6,SG
https://openalex.org/A5067003773,Adrienne Wente,https://api.openalex.org/works?filter=author.id:A5067003773,13,6,US
https://openalex.org/A5013009893,Shaun O’Grady,https://api.openalex.org/works?filter=author.id:A5013009893,7,3,US
https://openalex.org/A5040936014,Lisa X. Jing,https://api.openalex.org/works?filter=author.id:A5040936014,1,1,US
https://openalex.org/A5100449791,Shan Liu,https://api.openalex.org/works?filter=author.id:A5100449791,652,40,CN
https://openalex.org/A5100447691,Ge Li,https://api.openalex.org/works?filter=author.id:A5100447691,463,41,CN
https://openalex.org/A5009722403,Michael L. Littman,https://api.openalex.org/works?filter=author.id:A5009722403,410,75,US
https://openalex.org/A5089014521,Charles C. Kemp,https://api.openalex.org/works?filter=author.id:A5089014521,261,45,US
https://openalex.org/A5069346030,Quentin J. M. Huys,https://api.openalex.org/works?filter=author.id:A5069346030,243,48,GB
https://openalex.org/A5072234270,Biao Kong,https://api.openalex.org/works?filter=author.id:A5072234270,209,56,CN
https://openalex.org/A5003239047,Junming Chen,https://api.openalex.org/works?filter=author.id:A5003239047,158,20,MO
https://openalex.org/A5101164549,Toshikazu Yoshida,https://api.openalex.org/works?filter=author.id:A5101164549,109,9,JP
https://openalex.org/A5083477814,Mark K. Ho,https://api.openalex.org/works?filter=author.id:A5083477814,100,20,US
https://openalex.org/A5061111274,Jiro Takai,https://api.openalex.org/works?filter=author.id:A5061111274,94,17,JP
https://openalex.org/A5080191195,David Abel,https://api.openalex.org/works?filter=author.id:A5080191195,89,19,GB
https://openalex.org/A5054296113,Andrea Giovannucci,https://api.openalex.org/works?filter=author.id:A5054296113,80,21,US
https://openalex.org/A5058904450,Pranav Gupta,https://api.openalex.org/works?filter=author.id:A5058904450,76,13,IN
https://openalex.org/A5086558424,Paul M. Krueger,https://api.openalex.org/works?filter=author.id:A5086558424,66,17,US
https://openalex.org/A5101888104,Xiaoming Yu,https://api.openalex.org/works?filter=author.id:A5101888104,63,13,CN
https://openalex.org/A5069417886,Meir Yaish,https://api.openalex.org/works?filter=author.id:A5069417886,60,23,IL
https://openalex.org/A5019568596,Frederick Callaway,https://api.openalex.org/works?filter=author.id:A5019568596,41,11,US
https://openalex.org/A5101513249,Yuanqi Chen,https://api.openalex.org/works?filter=author.id:A5101513249,41,11,CN
https://openalex.org/A5030706487,Bas van Opheusden,https://api.openalex.org/works?filter=author.id:A5030706487,34,14,US
https://openalex.org/A5101891152,Yurui Ren,https://api.openalex.org/works?filter=author.id:A5101891152,25,12,CN
https://openalex.org/A5083289746,Carlos G. Correa,https://api.openalex.org/works?filter=author.id:A5083289746,20,6,US
https://openalex.org/A5009764942,Sayan Gul,https://api.openalex.org/works?filter=author.id:A5009764942,10,6,US
https://openalex.org/A5113462402,Keh-Chiang Yu,https://api.openalex.org/works?filter=author.id:A5113462402,9,4,US
https://openalex.org/A5006206163,Priyam Das,https://api.openalex.org/works?filter=author.id:A5006206163,8,5,US
https://openalex.org/A5038671141,Young Ji Kim,https://api.openalex.org/works?filter=author.id:A5038671141,2,2,US
https://openalex.org/A5062641112,Eric T. Bradlow,https://api.openalex.org/works?filter=author.id:A5062641112,238,52,US
https://openalex.org/A5048115353,Dennis Norris,https://api.openalex.org/works?filter=author.id:A5048115353,208,56,GB
https://openalex.org/A5068568859,Emily B. Fox,https://api.openalex.org/works?filter=author.id:A5068568859,197,35,AO
https://openalex.org/A5020092544,Laura Schulz,https://api.openalex.org/works?filter=author.id:A5020092544,187,41,US
https://openalex.org/A5039593921,Alexandre Pouget,https://api.openalex.org/works?filter=author.id:A5039593921,173,65,GB
https://openalex.org/A5022028487,Gary W. Luck,https://api.openalex.org/works?filter=author.id:A5022028487,171,42,AU
https://openalex.org/A5068340465,Vikash K. Mansinghka,https://api.openalex.org/works?filter=author.id:A5068340465,165,24,US
https://openalex.org/A5053594805,Elizabeth Bonawitz,https://api.openalex.org/works?filter=author.id:A5053594805,162,26,US
https://openalex.org/A5024562387,Lei Shi,https://api.openalex.org/works?filter=author.id:A5024562387,138,14,CN
https://openalex.org/A5113890082,Marc L. Imhoff,https://api.openalex.org/works?filter=author.id:A5113890082,126,41,US
https://openalex.org/A5049354499,Yongping Luo,https://api.openalex.org/works?filter=author.id:A5049354499,106,28,CN
https://openalex.org/A5075745387,Yanyan Yu,https://api.openalex.org/works?filter=author.id:A5075745387,97,32,CN
https://openalex.org/A5081871525,Joseph L. Austerweil,https://api.openalex.org/works?filter=author.id:A5081871525,90,21,US
https://openalex.org/A5026175186,Anwei Zhu,https://api.openalex.org/works?filter=author.id:A5026175186,71,34,CN
https://openalex.org/A5102991514,Guoyue Shi,https://api.openalex.org/works?filter=author.id:A5102991514,64,27,CN
https://openalex.org/A5026930125,Florencia Reali,https://api.openalex.org/works?filter=author.id:A5026930125,63,17,UY
https://openalex.org/A5037251749,Stephanie L. Woerner,https://api.openalex.org/works?filter=author.id:A5037251749,54,20,US
https://openalex.org/A5002466062,Richard Lai,https://api.openalex.org/works?filter=author.id:A5002466062,46,11,US
https://openalex.org/A5070414079,Susan Vermeer,https://api.openalex.org/works?filter=author.id:A5070414079,30,8,NL
https://openalex.org/A5110589320,Tadahiro Motoyoshi,https://api.openalex.org/works?filter=author.id:A5110589320,30,6,JP
https://openalex.org/A5010626848,Joshua T. Abbott,https://api.openalex.org/works?filter=author.id:A5010626848,29,14,AU
https://openalex.org/A5067027289,Stefan F. Bernritter,https://api.openalex.org/works?filter=author.id:A5067027289,27,12,GB
https://openalex.org/A5001208552,Alana Firl,https://api.openalex.org/works?filter=author.id:A5001208552,24,12,US
https://openalex.org/A5074217949,Victoria T. D'Urso,https://api.openalex.org/works?filter=author.id:A5074217949,5,4,US
https://openalex.org/A5091593653,Thomas G. Apel,https://api.openalex.org/works?filter=author.id:A5091593653,2,1,
https://openalex.org/A5005431772,Chelsea Finn,https://api.openalex.org/works?filter=author.id:A5005431772,455,68,US
https://openalex.org/A5014490044,Yang Xu,https://api.openalex.org/works?filter=author.id:A5014490044,430,39,CN
https://openalex.org/A5077381667,Rens Vliegenthart,https://api.openalex.org/works?filter=author.id:A5077381667,303,59,NL
https://openalex.org/A5033400284,John R. Huguenard,https://api.openalex.org/works?filter=author.id:A5033400284,275,83,US
https://openalex.org/A5026362436,Tamar Kushnir,https://api.openalex.org/works?filter=author.id:A5026362436,165,33,US
https://openalex.org/A5088590161,Terry Regier,https://api.openalex.org/works?filter=author.id:A5088590161,140,42,US
https://openalex.org/A5075987993,Azzurra Ruggeri,https://api.openalex.org/works?filter=author.id:A5075987993,98,19,AT
https://openalex.org/A5005096721,Stephanie Denison,https://api.openalex.org/works?filter=author.id:A5005096721,89,18,CA
https://openalex.org/A5057061128,Christine Fawcett,https://api.openalex.org/works?filter=author.id:A5057061128,79,19,SE
https://openalex.org/A5076444204,Jeanne T. Paz,https://api.openalex.org/works?filter=author.id:A5076444204,76,23,US
https://openalex.org/A5112016478,Yinon Cohen,https://api.openalex.org/works?filter=author.id:A5112016478,69,27,US
https://openalex.org/A5065718884,Lori Markson,https://api.openalex.org/works?filter=author.id:A5065718884,61,19,US
https://openalex.org/A5006661033,Erin Grant,https://api.openalex.org/works?filter=author.id:A5006661033,52,11,GB
https://openalex.org/A5111949043,Éric Fréchette,https://api.openalex.org/works?filter=author.id:A5111949043,51,15,CA
https://openalex.org/A5061070355,Emily Cibelli,https://api.openalex.org/works?filter=author.id:A5061070355,42,8,US
https://openalex.org/A5072758745,Herschel F. Thomas,https://api.openalex.org/works?filter=author.id:A5072758745,40,13,US
https://openalex.org/A5112620374,Young Ji Kim,https://api.openalex.org/works?filter=author.id:A5112620374,36,9,US
https://openalex.org/A5043871919,Syrine Krichene,https://api.openalex.org/works?filter=author.id:A5043871919,27,10,US
https://openalex.org/A5113968865,Michael B. Chang,https://api.openalex.org/works?filter=author.id:A5113968865,27,11,US
https://openalex.org/A5077215501,Jane C. Hu,https://api.openalex.org/works?filter=author.id:A5077215501,19,4,US
https://openalex.org/A5054882507,Jana Kollat,https://api.openalex.org/works?filter=author.id:A5054882507,15,7,DE
https://openalex.org/A5056044688,Jordan M. Sorokin,https://api.openalex.org/works?filter=author.id:A5056044688,11,7,US
https://openalex.org/A5078837273,Armen M. Abramian,https://api.openalex.org/works?filter=author.id:A5078837273,8,6,US
https://openalex.org/A5110302387,Jeffrey Y. Lin,https://api.openalex.org/works?filter=author.id:A5110302387,6,4,US
https://openalex.org/A5008574220,Naomi McArthur,https://api.openalex.org/works?filter=author.id:A5008574220,2,2,
https://openalex.org/A5041689299,Robert D. Hawkins,https://api.openalex.org/works?filter=author.id:A5041689299,402,70,US
https://openalex.org/A5005997281,Anca D. Dragan,https://api.openalex.org/works?filter=author.id:A5005997281,323,48,US
https://openalex.org/A5045288622,Danielle Navarro,https://api.openalex.org/works?filter=author.id:A5045288622,283,36,AU
https://openalex.org/A5020980410,Zhaoli Zhang,https://api.openalex.org/works?filter=author.id:A5020980410,196,39,CN
https://openalex.org/A5065669497,Sannyuya Liu,https://api.openalex.org/works?filter=author.id:A5065669497,181,30,CN
https://openalex.org/A5076654614,Michael Franke,https://api.openalex.org/works?filter=author.id:A5076654614,139,24,DE
https://openalex.org/A5100380870,Jin Kim,https://api.openalex.org/works?filter=author.id:A5100380870,134,12,MX
https://openalex.org/A5029940839,Hilde Voorveld,https://api.openalex.org/works?filter=author.id:A5029940839,89,27,NL
https://openalex.org/A5047380888,Joshua C. Peterson,https://api.openalex.org/works?filter=author.id:A5047380888,80,16,US
https://openalex.org/A5100368946,Hai Liu,https://api.openalex.org/works?filter=author.id:A5100368946,64,14,CN
https://openalex.org/A5012971694,Rohin Shah,https://api.openalex.org/works?filter=author.id:A5012971694,47,8,GB
https://openalex.org/A5014023569,Hadas Mandel,https://api.openalex.org/works?filter=author.id:A5014023569,43,17,IL
https://openalex.org/A5076676389,Ge Li,https://api.openalex.org/works?filter=author.id:A5076676389,41,11,CN
https://openalex.org/A5032708228,Stefan Uddenberg,https://api.openalex.org/works?filter=author.id:A5032708228,37,8,US
https://openalex.org/A5028726386,Eric L. Denovellis,https://api.openalex.org/works?filter=author.id:A5028726386,27,7,US
https://openalex.org/A5081038789,Kevin Robert Canini,https://api.openalex.org/works?filter=author.id:A5081038789,26,14,US
https://openalex.org/A5044752228,Abhilasha Joshi,https://api.openalex.org/works?filter=author.id:A5044752228,24,9,US
https://openalex.org/A5039815972,Micah Carroll,https://api.openalex.org/works?filter=author.id:A5039815972,23,7,US
https://openalex.org/A5100947668,Xiaoqing Fan,https://api.openalex.org/works?filter=author.id:A5100947668,22,8,CN
https://openalex.org/A5039966740,Ruairidh M. Battleday,https://api.openalex.org/works?filter=author.id:A5039966740,21,7,US
https://openalex.org/A5087341282,Rachel Jansen,https://api.openalex.org/works?filter=author.id:A5087341282,19,4,US
https://openalex.org/A5016902194,Carolin Ischen,https://api.openalex.org/works?filter=author.id:A5016902194,14,7,NL
https://openalex.org/A5054123046,Minkyu Shin,https://api.openalex.org/works?filter=author.id:A5054123046,14,6,HK
https://openalex.org/A5043601710,Ying Li,https://api.openalex.org/works?filter=author.id:A5043601710,5,2,CN
https://openalex.org/A5026195764,Abhijith Mankili,https://api.openalex.org/works?filter=author.id:A5026195764,2,2,US
https://openalex.org/A5037576261,Christopher H. Fry,https://api.openalex.org/works?filter=author.id:A5037576261,402,50,US
https://openalex.org/A5019060488,Stephen A. Smith,https://api.openalex.org/works?filter=author.id:A5019060488,300,37,US
https://openalex.org/A5029249257,Nathaniel D. Daw,https://api.openalex.org/works?filter=author.id:A5029249257,297,86,US
https://openalex.org/A5078574152,Fritz Strack,https://api.openalex.org/works?filter=author.id:A5078574152,237,81,DE
https://openalex.org/A5060193294,Loren M. Frank,https://api.openalex.org/works?filter=author.id:A5060193294,215,64,US
https://openalex.org/A5090303376,Emiko S. Kashima,https://api.openalex.org/works?filter=author.id:A5090303376,99,31,AU
https://openalex.org/A5102164378,Dan Friedman,https://api.openalex.org/works?filter=author.id:A5102164378,89,10,US
https://openalex.org/A5005104439,Uichol Kim,https://api.openalex.org/works?filter=author.id:A5005104439,84,30,ID
https://openalex.org/A5008752474,Lioba Werth,https://api.openalex.org/works?filter=author.id:A5008752474,74,21,DE
https://openalex.org/A5003082850,R. Thomas McCoy,https://api.openalex.org/works?filter=author.id:A5003082850,64,17,US
https://openalex.org/A5049328994,Anna K. Gillespie,https://api.openalex.org/works?filter=author.id:A5049328994,61,17,US
https://openalex.org/A5000577985,Shunyu Yao,https://api.openalex.org/works?filter=author.id:A5000577985,56,12,CN
https://openalex.org/A5091234676,Matthew Hardy,https://api.openalex.org/works?filter=author.id:A5091234676,43,9,US
https://openalex.org/A5039210274,Alexandre L. S. Filipowicz,https://api.openalex.org/works?filter=author.id:A5039210274,34,8,US
https://openalex.org/A5022386372,Yagiz Meneksedag,https://api.openalex.org/works?filter=author.id:A5022386372,32,2,TR
https://openalex.org/A5047918106,Theodore R. Sumers,https://api.openalex.org/works?filter=author.id:A5047918106,30,6,US
https://openalex.org/A5062722345,Alice Cai,https://api.openalex.org/works?filter=author.id:A5062722345,25,9,US
https://openalex.org/A5039926860,Steven Rick,https://api.openalex.org/works?filter=author.id:A5039926860,20,10,US
https://openalex.org/A5039626692,Jennifer A. Guidera,https://api.openalex.org/works?filter=author.id:A5039626692,18,9,US
https://openalex.org/A5020633152,Demetris K. Roumis,https://api.openalex.org/works?filter=author.id:A5020633152,17,11,US
https://openalex.org/A5047024571,Jennifer L. Heyman,https://api.openalex.org/works?filter=author.id:A5047024571,11,4,US
https://openalex.org/A5013352663,Matthew K. Hong,https://api.openalex.org/works?filter=author.id:A5013352663,10,3,US
https://openalex.org/A5113022900,Matt Klenk,https://api.openalex.org/works?filter=author.id:A5113022900,7,1,
https://openalex.org/A5103007862,Zhang YanXia,https://api.openalex.org/works?filter=author.id:A5103007862,2,1,
https://openalex.org/A5035510241,Tomas Farsides,https://api.openalex.org/works?filter=author.id:A5035510241,1,1,GB
https://openalex.org/A5079012482,Richard B. Ivry,https://api.openalex.org/works?filter=author.id:A5079012482,440,95,US
https://openalex.org/A5082324887,Masamichi Takahashi,https://api.openalex.org/works?filter=author.id:A5082324887,405,38,JP
https://openalex.org/A5053621830,Richard M. Shiffrin,https://api.openalex.org/works?filter=author.id:A5053621830,331,66,US
https://openalex.org/A5050309466,Wei Gao,https://api.openalex.org/works?filter=author.id:A5050309466,243,27,CN
https://openalex.org/A5015196683,David M. Sobel,https://api.openalex.org/works?filter=author.id:A5015196683,226,48,US
https://openalex.org/A5013844832,Jing Xu,https://api.openalex.org/works?filter=author.id:A5013844832,156,26,CN
https://openalex.org/A5017801119,Eric V. Lonsdorf,https://api.openalex.org/works?filter=author.id:A5017801119,130,32,US
https://openalex.org/A5017013518,Bill Thompson,https://api.openalex.org/works?filter=author.id:A5017013518,119,16,US
https://openalex.org/A5075193114,Qi‐Wei Zhang,https://api.openalex.org/works?filter=author.id:A5075193114,105,25,CN
https://openalex.org/A5045167808,Masaki Yuki,https://api.openalex.org/works?filter=author.id:A5045167808,89,31,JP
https://openalex.org/A5072659290,Alexandra Paxton,https://api.openalex.org/works?filter=author.id:A5072659290,80,15,US
https://openalex.org/A5064098009,Carolin Kaiser,https://api.openalex.org/works?filter=author.id:A5064098009,52,11,DE
https://openalex.org/A5101595154,Yujie Han,https://api.openalex.org/works?filter=author.id:A5101595154,46,11,CN
https://openalex.org/A5044367578,Kailas Vodrahalli,https://api.openalex.org/works?filter=author.id:A5044367578,33,12,US
https://openalex.org/A5056103558,Keiichi Nemoto,https://api.openalex.org/works?filter=author.id:A5056103558,20,6,JP
https://openalex.org/A5086289136,John E. Schlerf,https://api.openalex.org/works?filter=author.id:A5086289136,19,12,US
https://openalex.org/A5063267934,Sourabh Niyogi,https://api.openalex.org/works?filter=author.id:A5063267934,18,8,US
https://openalex.org/A5020328989,Baxter Eaves,https://api.openalex.org/works?filter=author.id:A5020328989,16,6,US
https://openalex.org/A5011767953,Nola Klemfuss,https://api.openalex.org/works?filter=author.id:A5011767953,15,10,US
https://openalex.org/A5011455884,Brian Christian,https://api.openalex.org/works?filter=author.id:A5011455884,10,5,US
https://openalex.org/A5112344937,Andrew Whalen,https://api.openalex.org/works?filter=author.id:A5112344937,8,5,US
https://openalex.org/A5020788604,Gauze Pitipon Kitirattarkarn,https://api.openalex.org/works?filter=author.id:A5020788604,5,3,TH
https://openalex.org/A5049158294,Cece Jin,https://api.openalex.org/works?filter=author.id:A5049158294,5,4,CN
https://openalex.org/A5089031824,Edo Navot,https://api.openalex.org/works?filter=author.id:A5089031824,5,4,US
https://openalex.org/A5023538210,Leiwen Mao,https://api.openalex.org/works?filter=author.id:A5023538210,4,2,CN
https://openalex.org/A5061039705,Frank R. Baumgartner,https://api.openalex.org/works?filter=author.id:A5061039705,378,57,US
https://openalex.org/A5007305440,Stuart Russell,https://api.openalex.org/works?filter=author.id:A5007305440,359,68,US
https://openalex.org/A5070059815,Kenneth A. Norman,https://api.openalex.org/works?filter=author.id:A5070059815,308,63,US
https://openalex.org/A5100459808,Zhichao Liu,https://api.openalex.org/works?filter=author.id:A5100459808,266,35,CN
https://openalex.org/A5067264638,Uri Hasson,https://api.openalex.org/works?filter=author.id:A5067264638,223,68,US
https://openalex.org/A5083572203,Todd M. Gureckis,https://api.openalex.org/works?filter=author.id:A5083572203,199,32,US
https://openalex.org/A5014018142,Katherine Heller,https://api.openalex.org/works?filter=author.id:A5014018142,165,34,US
https://openalex.org/A5010739172,Brendan Fisher,https://api.openalex.org/works?filter=author.id:A5010739172,139,49,US
https://openalex.org/A5056266198,Samuel A. Nastase,https://api.openalex.org/works?filter=author.id:A5056266198,132,28,US
https://openalex.org/A5100459797,Zhichao Liu,https://api.openalex.org/works?filter=author.id:A5100459797,132,25,CN
https://openalex.org/A5013657622,Alex Wiegmann,https://api.openalex.org/works?filter=author.id:A5013657622,85,14,DE
https://openalex.org/A5091891085,Jakob Ohme,https://api.openalex.org/works?filter=author.id:A5091891085,78,19,DE
https://openalex.org/A5029544044,Yi Zhou,https://api.openalex.org/works?filter=author.id:A5029544044,61,19,CN
https://openalex.org/A5012109626,Yitchak Haberfeld,https://api.openalex.org/works?filter=author.id:A5012109626,58,24,IL
https://openalex.org/A5058005849,Irina Lock,https://api.openalex.org/works?filter=author.id:A5058005849,52,20,DE
https://openalex.org/A5043276931,Yuandong Liu,https://api.openalex.org/works?filter=author.id:A5043276931,51,12,CN
https://openalex.org/A5083919055,Rachit Dubey,https://api.openalex.org/works?filter=author.id:A5083919055,41,11,US
https://openalex.org/A5065697534,Ariel Goldstein,https://api.openalex.org/works?filter=author.id:A5065697534,38,10,IL
https://openalex.org/A5048204767,Ghassen Jerfel,https://api.openalex.org/works?filter=author.id:A5048204767,26,12,US
https://openalex.org/A5102661017,Aditi Jha,https://api.openalex.org/works?filter=author.id:A5102661017,22,3,US
https://openalex.org/A5001401596,David Bourgin,https://api.openalex.org/works?filter=author.id:A5001401596,19,8,US
https://openalex.org/A5078519295,Sreejan Kumar,https://api.openalex.org/works?filter=author.id:A5078519295,19,5,US
https://openalex.org/A5104007174,David Scott Hunter,https://api.openalex.org/works?filter=author.id:A5104007174,16,5,US
https://openalex.org/A5001928585,Takateru Yamakoshi,https://api.openalex.org/works?filter=author.id:A5001928585,14,5,JP
https://openalex.org/A5025203706,Antonia F. Langenhoff,https://api.openalex.org/works?filter=author.id:A5025203706,7,3,US
https://openalex.org/A5071144367,Hinrich Schütze,https://api.openalex.org/works?filter=author.id:A5071144367,672,66,DE
https://openalex.org/A5056389726,Jiska Cohen‐Mansfield,https://api.openalex.org/works?filter=author.id:A5056389726,534,75,IL
https://openalex.org/A5061951606,Ryan Cotterell,https://api.openalex.org/works?filter=author.id:A5061951606,516,43,CH
https://openalex.org/A5100727390,Abhishek Gupta,https://api.openalex.org/works?filter=author.id:A5100727390,473,32,US
https://openalex.org/A5073973308,Andrew Balmford,https://api.openalex.org/works?filter=author.id:A5073973308,424,106,GB
https://openalex.org/A5019002025,Paul J. Ferraro,https://api.openalex.org/works?filter=author.id:A5019002025,222,59,US
https://openalex.org/A5067207898,Robin Naidoo,https://api.openalex.org/works?filter=author.id:A5067207898,133,50,CA
https://openalex.org/A5101957153,Alexander Fraser,https://api.openalex.org/works?filter=author.id:A5101957153,124,24,DE
https://openalex.org/A5005974550,Guy Mundlak,https://api.openalex.org/works?filter=author.id:A5005974550,114,14,IL
https://openalex.org/A5079244248,Thomas Icard,https://api.openalex.org/works?filter=author.id:A5079244248,105,19,US
https://openalex.org/A5080805411,Michael B. Mascia,https://api.openalex.org/works?filter=author.id:A5080805411,102,41,US
https://openalex.org/A5034507822,Jessica B. Hamrick,https://api.openalex.org/works?filter=author.id:A5034507822,69,20,GB
https://openalex.org/A5052196188,Aida Nematzadeh,https://api.openalex.org/works?filter=author.id:A5052196188,68,13,DK
https://openalex.org/A5025921040,Louise Glew,https://api.openalex.org/works?filter=author.id:A5025921040,48,23,US
https://openalex.org/A5085643937,Stephan C. Meylan,https://api.openalex.org/works?filter=author.id:A5085643937,35,10,US
https://openalex.org/A5056717766,Maha Dakheel‐Ali,https://api.openalex.org/works?filter=author.id:A5056717766,26,20,IL
https://openalex.org/A5000031081,Thomas Langlois,https://api.openalex.org/works?filter=author.id:A5000031081,24,4,US
https://openalex.org/A5078821451,Elizabeth Seiver,https://api.openalex.org/works?filter=author.id:A5078821451,22,8,US
https://openalex.org/A5009750886,Nicholas Hay,https://api.openalex.org/works?filter=author.id:A5009750886,17,8,US
https://openalex.org/A5108515092,Michael A. Creedon,https://api.openalex.org/works?filter=author.id:A5108515092,17,5,US
https://openalex.org/A5058696551,Dillon Plunkett,https://api.openalex.org/works?filter=author.id:A5058696551,14,8,MX
https://openalex.org/A5082499219,Aleksandra Parpura‐Gill,https://api.openalex.org/works?filter=author.id:A5082499219,14,11,US
https://openalex.org/A5111343328,Shangkun Sun,https://api.openalex.org/works?filter=author.id:A5111343328,7,3,CN
https://openalex.org/A5103280211,Michael Rossetti,https://api.openalex.org/works?filter=author.id:A5103280211,2,1,US
https://openalex.org/A5043157858,Christopher Heasly,https://api.openalex.org/works?filter=author.id:A5043157858,1,1,
https://openalex.org/A5008862123,John Willinsky,https://api.openalex.org/works?filter=author.id:A5008862123,306,28,US
https://openalex.org/A5004100817,Lauren A. Maggio,https://api.openalex.org/works?filter=author.id:A5004100817,258,30,US
https://openalex.org/A5026114344,Mike Oaksford,https://api.openalex.org/works?filter=author.id:A5026114344,215,50,GB
https://openalex.org/A5014708680,Kevin A. Smith,https://api.openalex.org/works?filter=author.id:A5014708680,176,19,US
https://openalex.org/A5087601816,Mykola Makhortykh,https://api.openalex.org/works?filter=author.id:A5087601816,160,19,CH
https://openalex.org/A5035855059,Müge Çevik,https://api.openalex.org/works?filter=author.id:A5035855059,135,38,GB
https://openalex.org/A5069728012,Selcen Öztürkcan,https://api.openalex.org/works?filter=author.id:A5069728012,134,10,TR
https://openalex.org/A5025585492,Felix Xiaozhu Lin,https://api.openalex.org/works?filter=author.id:A5025585492,114,22,US
https://openalex.org/A5056775125,Jytte Klausen,https://api.openalex.org/works?filter=author.id:A5056775125,105,19,US
https://openalex.org/A5071999741,Ramasuri Narayanam,https://api.openalex.org/works?filter=author.id:A5071999741,66,13,IN
https://openalex.org/A5024232655,Nihat Kasap,https://api.openalex.org/works?filter=author.id:A5024232655,62,8,TR
https://openalex.org/A5000212728,Oskar Skibski,https://api.openalex.org/works?filter=author.id:A5000212728,55,12,PL
https://openalex.org/A5100746424,Xu Fei,https://api.openalex.org/works?filter=author.id:A5100746424,51,6,US
https://openalex.org/A5111936382,Ed Vul,https://api.openalex.org/works?filter=author.id:A5111936382,50,9,US
https://openalex.org/A5052102753,Mariella Bastian,https://api.openalex.org/works?filter=author.id:A5052102753,47,10,NL
https://openalex.org/A5070509173,Smitha Milli,https://api.openalex.org/works?filter=author.id:A5070509173,33,14,US
https://openalex.org/A5021264622,Luke Maurits,https://api.openalex.org/works?filter=author.id:A5021264622,26,9,DE
https://openalex.org/A5031364164,Piotr Szczepański,https://api.openalex.org/works?filter=author.id:A5031364164,22,8,RU
https://openalex.org/A5007495056,Michelle LaMar,https://api.openalex.org/works?filter=author.id:A5007495056,21,7,US
https://openalex.org/A5103262696,Khizar Qureshi,https://api.openalex.org/works?filter=author.id:A5103262696,17,3,US
https://openalex.org/A5001260567,Ryan M. Steinberg,https://api.openalex.org/works?filter=author.id:A5001260567,12,5,US
https://openalex.org/A5109374788,Qi Yang,https://api.openalex.org/works?filter=author.id:A5109374788,6,2,US
https://openalex.org/A5001351453,Owen X. Chen,https://api.openalex.org/works?filter=author.id:A5001351453,1,1,US
https://openalex.org/A5008592841,Toni GLA van der Meer,https://api.openalex.org/works?filter=author.id:A5008592841,1,1,NL
https://openalex.org/A5077172842,Mathilde H. A. Bastiansen,https://api.openalex.org/works?filter=author.id:A5077172842,1,1,NL
https://openalex.org/A5083232991,J. Karl Hedrick,https://api.openalex.org/works?filter=author.id:A5083232991,492,71,US
https://openalex.org/A5005596564,Julián Padget,https://api.openalex.org/works?filter=author.id:A5005596564,311,26,GB
https://openalex.org/A5080881764,Liane Young,https://api.openalex.org/works?filter=author.id:A5080881764,269,57,US
https://openalex.org/A5022739916,Sattar Hashemi,https://api.openalex.org/works?filter=author.id:A5022739916,166,29,IR
https://openalex.org/A5021339534,David Danks,https://api.openalex.org/works?filter=author.id:A5021339534,150,26,US
https://openalex.org/A5082496615,Marina De Vos,https://api.openalex.org/works?filter=author.id:A5082496615,148,19,US
